batch_id,batch_number,season_id,season_name,season_year,candidate_season_key,candidate_name,research_task_type,research_priority_score,external_research_priority,fields_to_complete,external_research_request,search_query_1,search_query_2,search_query_3,research_status,review_status
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::sébastien loew,Sébastien Loew,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien Loew (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien Loew (Koh-Lanta : Bocas del Toro, 2003)","""Sébastien Loew"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Sébastien Loew"" Koh-Lanta  portrait métier sport","""Sébastien Loew"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::valérie dot,Valérie Dot,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Valérie Dot (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Valérie Dot (Koh-Lanta : Bocas del Toro, 2003)","""Valérie Dot"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Valérie Dot"" Koh-Lanta  portrait métier sport","""Valérie Dot"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::hélène patry,Hélène Patry,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Hélène Patry (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Hélène Patry (Koh-Lanta : Bocas del Toro, 2003)","""Hélène Patry"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Hélène Patry"" Koh-Lanta  portrait métier sport","""Hélène Patry"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::moundir zoughari,Moundir Zoughari,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Moundir Zoughari (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Moundir Zoughari (Koh-Lanta : Bocas del Toro, 2003)","""Moundir Zoughari"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Moundir Zoughari"" Koh-Lanta  portrait métier sport","""Moundir Zoughari"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::antoine sanchez,Antoine Sanchez,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Antoine Sanchez (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Antoine Sanchez (Koh-Lanta : Bocas del Toro, 2003)","""Antoine Sanchez"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Antoine Sanchez"" Koh-Lanta  portrait métier sport","""Antoine Sanchez"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::moussa niangane,Moussa Niangane,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Moussa Niangane (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Moussa Niangane (Koh-Lanta : Bocas del Toro, 2003)","""Moussa Niangane"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Moussa Niangane"" Koh-Lanta  portrait métier sport","""Moussa Niangane"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::delphine bano,Delphine Bano,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Delphine Bano (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Delphine Bano (Koh-Lanta : Bocas del Toro, 2003)","""Delphine Bano"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Delphine Bano"" Koh-Lanta  portrait métier sport","""Delphine Bano"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL03,Koh-Lanta : Bocas del Toro,,KL03::isabelle seguin,Isabelle Seguin,MULTI_FIELD_RESEARCH,9,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Isabelle Seguin (Koh-Lanta : Bocas del Toro, 2003)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Isabelle Seguin (Koh-Lanta : Bocas del Toro, 2003)","""Isabelle Seguin"" ""Koh-Lanta"" Koh-Lanta : Bocas del Toro","""Isabelle Seguin"" Koh-Lanta  portrait métier sport","""Isabelle Seguin"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL13,Koh-Lanta : Raja Ampat,,KL13::lisa legouverneur,Lisa Legouverneur,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Lisa Legouverneur (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Lisa Legouverneur (Koh-Lanta : Raja Ampat, 2011)","""Lisa Legouverneur"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Lisa Legouverneur"" Koh-Lanta  portrait métier sport","""Lisa Legouverneur"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_001,1,KL13,Koh-Lanta : Raja Ampat,,KL13::catherine diard,Catherine Diard,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Catherine Diard (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Catherine Diard (Koh-Lanta : Raja Ampat, 2011)","""Catherine Diard"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Catherine Diard"" Koh-Lanta  portrait métier sport","""Catherine Diard"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::steve lemercier,Steve Lemercier,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Steve Lemercier (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Steve Lemercier (Koh-Lanta : Raja Ampat, 2011)","""Steve Lemercier"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Steve Lemercier"" Koh-Lanta  portrait métier sport","""Steve Lemercier"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,"KL13::gérard ""gégé"" icardi","Gérard ""Gégé"" Icardi",MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Gérard ""Gégé"" Icardi (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Gérard ""Gégé"" Icardi (Koh-Lanta : Raja Ampat, 2011)","""Gérard ""Gégé"" Icardi"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Gérard ""Gégé"" Icardi"" Koh-Lanta  portrait métier sport","""Gérard ""Gégé"" Icardi"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,"KL13::nawal ""naouel"" hadjaf","Nawal ""Naouel"" Hadjaf",MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nawal ""Naouel"" Hadjaf (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nawal ""Naouel"" Hadjaf (Koh-Lanta : Raja Ampat, 2011)","""Nawal ""Naouel"" Hadjaf"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Nawal ""Naouel"" Hadjaf"" Koh-Lanta  portrait métier sport","""Nawal ""Naouel"" Hadjaf"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::benoît mahieux,Benoît Mahieux,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Benoît Mahieux (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Benoît Mahieux (Koh-Lanta : Raja Ampat, 2011)","""Benoît Mahieux"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Benoît Mahieux"" Koh-Lanta  portrait métier sport","""Benoît Mahieux"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::délisia fettache,Délisia Fettache,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Délisia Fettache (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Délisia Fettache (Koh-Lanta : Raja Ampat, 2011)","""Délisia Fettache"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Délisia Fettache"" Koh-Lanta  portrait métier sport","""Délisia Fettache"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::caroline matteucci,Caroline Matteucci,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Caroline Matteucci (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Caroline Matteucci (Koh-Lanta : Raja Ampat, 2011)","""Caroline Matteucci"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Caroline Matteucci"" Koh-Lanta  portrait métier sport","""Caroline Matteucci"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::maxime boulet,Maxime Boulet,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Maxime Boulet (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Maxime Boulet (Koh-Lanta : Raja Ampat, 2011)","""Maxime Boulet"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Maxime Boulet"" Koh-Lanta  portrait métier sport","""Maxime Boulet"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::anthony amar,Anthony Amar,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Anthony Amar (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Anthony Amar (Koh-Lanta : Raja Ampat, 2011)","""Anthony Amar"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Anthony Amar"" Koh-Lanta  portrait métier sport","""Anthony Amar"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::olivier moenaert,Olivier Moenaert,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Olivier Moenaert (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Olivier Moenaert (Koh-Lanta : Raja Ampat, 2011)","""Olivier Moenaert"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Olivier Moenaert"" Koh-Lanta  portrait métier sport","""Olivier Moenaert"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::florence delbarre reuter,Florence Delbarre Reuter,MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Florence Delbarre Reuter (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Florence Delbarre Reuter (Koh-Lanta : Raja Ampat, 2011)","""Florence Delbarre Reuter"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Florence Delbarre Reuter"" Koh-Lanta  portrait métier sport","""Florence Delbarre Reuter"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::virginie jarry,Virginie Jarry,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Virginie Jarry (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Virginie Jarry (Koh-Lanta : Raja Ampat, 2011)","""Virginie Jarry"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Virginie Jarry"" Koh-Lanta  portrait métier sport","""Virginie Jarry"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::patricia morel,Patricia Morel,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Patricia Morel (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Patricia Morel (Koh-Lanta : Raja Ampat, 2011)","""Patricia Morel"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Patricia Morel"" Koh-Lanta  portrait métier sport","""Patricia Morel"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::alexandra pouillon,Alexandra Pouillon,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alexandra Pouillon (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alexandra Pouillon (Koh-Lanta : Raja Ampat, 2011)","""Alexandra Pouillon"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Alexandra Pouillon"" Koh-Lanta  portrait métier sport","""Alexandra Pouillon"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::martin bazin,Martin Bazin,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Martin Bazin (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Martin Bazin (Koh-Lanta : Raja Ampat, 2011)","""Martin Bazin"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Martin Bazin"" Koh-Lanta  portrait métier sport","""Martin Bazin"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::ella gbezan,Ella Gbezan,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ella Gbezan (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ella Gbezan (Koh-Lanta : Raja Ampat, 2011)","""Ella Gbezan"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Ella Gbezan"" Koh-Lanta  portrait métier sport","""Ella Gbezan"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::laurent maistret,Laurent Maistret,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Laurent Maistret (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Laurent Maistret (Koh-Lanta : Raja Ampat, 2011)","""Laurent Maistret"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Laurent Maistret"" Koh-Lanta  portrait métier sport","""Laurent Maistret"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::teheiura teahui,Teheiura Teahui,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Teheiura Teahui (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Teheiura Teahui (Koh-Lanta : Raja Ampat, 2011)","""Teheiura Teahui"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Teheiura Teahui"" Koh-Lanta  portrait métier sport","""Teheiura Teahui"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL13,Koh-Lanta : Raja Ampat,,KL13::gérard urdampilleta,Gérard Urdampilleta,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Gérard Urdampilleta (Koh-Lanta : Raja Ampat, 2011)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Gérard Urdampilleta (Koh-Lanta : Raja Ampat, 2011)","""Gérard Urdampilleta"" ""Koh-Lanta"" Koh-Lanta : Raja Ampat","""Gérard Urdampilleta"" Koh-Lanta  portrait métier sport","""Gérard Urdampilleta"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL15,Koh-Lanta : Malaisie,,KL15::mélanie,Mélanie,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mélanie (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mélanie (Koh-Lanta : Malaisie, 2012)","""Mélanie"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Mélanie"" Koh-Lanta  portrait métier sport","""Mélanie"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_002,2,KL15,Koh-Lanta : Malaisie,,KL15::mickaël,Mickaël,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mickaël (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mickaël (Koh-Lanta : Malaisie, 2012)","""Mickaël"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Mickaël"" Koh-Lanta  portrait métier sport","""Mickaël"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::sara [ n 1 ],Sara [ N 1 ],MULTI_FIELD_RESEARCH,7,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sara [ N 1 ] (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sara [ N 1 ] (Koh-Lanta : Malaisie, 2012)","""Sara [ N 1 ]"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Sara [ N 1 ]"" Koh-Lanta  portrait métier sport","""Sara [ N 1 ]"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::nadine,Nadine,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nadine (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nadine (Koh-Lanta : Malaisie, 2012)","""Nadine"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Nadine"" Koh-Lanta  portrait métier sport","""Nadine"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
EXT_BATCH_003,3,KL15,Koh-Lanta : Malaisie,,KL15::élodie,Élodie,MULTI_FIELD_RESEARCH,8,HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Élodie (Koh-Lanta : Malaisie, 2012)","Rechercher: profession exacte, pratique sportive, intensité, musculature pour Élodie (Koh-Lanta : Malaisie, 2012)","""Élodie"" ""Koh-Lanta"" Koh-Lanta : Malaisie","""Élodie"" Koh-Lanta  portrait métier sport","""Élodie"" Koh-Lanta candidat candidature interview",NOT_STARTED,A_REVOIR
