candidate_season_key,season_id,season_name,candidate_name,age_found,age_value,age_source_url,age_source_excerpt,age_source_quality,age_confidence,gender_found,gender_normalized,gender_source_url,gender_source_excerpt,gender_source_quality,gender_confidence,profession_found,profession_raw,profession_normalized,profession_source_url,profession_source_excerpt,profession_source_quality,profession_confidence,sport_evidence_found,explicit_sport_activity,sport_name,sport_frequency,sport_intensity,competition_level,years_of_practice,muscularity_evidence_found,documented_muscular_build,muscularity_evidence_text,physical_source_url_1,physical_source_excerpt_1,physical_source_quality_1,physical_source_url_2,physical_source_excerpt_2,physical_source_quality_2,proposed_physical_score,physical_positive_reason,physical_zero_reason,physical_score_justification,physical_score_confidence,research_status,researcher_notes,manual_reviewer_decision
KL22::mohamed,KL22,Koh-Lanta : La Guerre des Chefs,Mohamed,True,37,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Mohamed — 37 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Mohamed comme candidat(e) de genre MALE.,SECONDARY_DATABASE,HIGH,True,Chef d’entreprise,Chef d’entreprise,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Mohamed — profession : Chef d’entreprise.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le profil documente une fonction de direction sans indicateur sportif ou musculaire qualifiant.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une fonction de direction sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::nicolas,KL22,Koh-Lanta : La Guerre des Chefs,Nicolas,True,35,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Nicolas — 35 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Nicolas comme candidat(e) de genre MALE.,SECONDARY_DATABASE,HIGH,True,Agent commercial,Agent commercial,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Nicolas — profession : Agent commercial.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le profil documente une activité commerciale sans sport intensif ou musculature qualifiante.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une activité commerciale sans sport intensif ou musculature qualifiante. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::maxime,KL22,Koh-Lanta : La Guerre des Chefs,Maxime,True,32,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Maxime — 32 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Maxime comme candidat(e) de genre MALE.,SECONDARY_DATABASE,HIGH,True,Agent de voyage,Agent de voyage,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Maxime — profession : Agent de voyage.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le profil documente une profession non physique sans pratique sportive intensive indiquée.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une profession non physique sans pratique sportive intensive indiquée. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::cyril,KL22,Koh-Lanta : La Guerre des Chefs,Cyril,True,37,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Cyril — 37 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Cyril comme candidat(e) de genre MALE.,SECONDARY_DATABASE,HIGH,True,Designer,Designer,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Cyril — profession : Designer.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le profil documente une profession de designer sans indicateur sportif ou musculaire qualifiant.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une profession de designer sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::clo,KL22,Koh-Lanta : La Guerre des Chefs,Clo,True,28,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Clo — 28 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Clo comme candidat(e) de genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Saisonnière,Saisonnière,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Clo — profession : Saisonnière.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,"La profession de saisonnière est trop imprécise pour déterminer sa composante physique, et aucune pratique sportive qualifiante n’est documentée.",SECONDARY_DATABASE,,,,,,,"La profession de saisonnière est trop imprécise pour déterminer sa composante physique, et aucune pratique sportive qualifiante n’est documentée. Le score reste indéterminé.",LOW,PARTIAL,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",NEEDS_MORE_RESEARCH
KL22::aurélien,KL22,Koh-Lanta : La Guerre des Chefs,Aurélien,True,23,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Aurélien — 23 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Aurélien comme candidat(e) de genre MALE.,SECONDARY_DATABASE,HIGH,True,Cascadeur,Cascadeur,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Aurélien — profession : Cascadeur.,SECONDARY_DATABASE,HIGH,True,"Cascadeur : profession directement physique nécessitant entraînement, coordination et condition physique.",Cascades,,Élevée,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,"Cascadeur : profession directement physique nécessitant entraînement, coordination et condition physique.",SECONDARY_DATABASE,,,,1,DIRECT_PHYSICAL_PROFESSION,,"Cascadeur : profession directement physique nécessitant entraînement, coordination et condition physique. Cet élément satisfait le critère positif.",HIGH,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::steeve,KL22,Koh-Lanta : La Guerre des Chefs,Steeve,True,46,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Steeve — 46 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Steeve comme candidat(e) de genre MALE.,SECONDARY_DATABASE,HIGH,True,Travailleur social,Travailleur social,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Steeve — profession : Travailleur social.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,"Le profil documente une profession sociale sans sport intensif, musculature ou profession directement physique.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Le profil documente une profession sociale sans sport intensif, musculature ou profession directement physique. Le score proposé est donc 0.",MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::cindy,KL22,Koh-Lanta : La Guerre des Chefs,Cindy,True,31,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Cindy — 31 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Cindy comme candidat(e) de genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Conseillère financière,Conseillère financière,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Cindy — profession : Conseillère financière.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le profil documente une profession financière sans indicateur sportif ou musculaire qualifiant.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une profession financière sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL22::maud,KL22,Koh-Lanta : La Guerre des Chefs,Maud,True,50,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Maud — 50 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le tableau de saison identifie Maud comme candidat(e) de genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Commerciale,Commerciale,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Maud — profession : Commerciale.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,Le profil documente une profession commerciale sans pratique sportive intensive ou musculature explicitement signalée.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une profession commerciale sans pratique sportive intensive ou musculature explicitement signalée. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
"KL25::céline ""lili"" gasnier",KL25,Koh-Lanta : Le Totem Maudit,"Céline ""Lili"" Gasnier",True,40,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,"Céline ""Lili"" Gasnier — 40 ans.",SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,"Le tableau de saison identifie Céline ""Lili"" Gasnier comme candidat(e) de genre FEMALE.",SECONDARY_DATABASE,HIGH,True,Cheffe d’entreprise,Cheffe d’entreprise,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,"Céline ""Lili"" Gasnier — profession : Cheffe d’entreprise.",SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,Le profil documente une activité de cheffe d’entreprise sans sport intensif ou musculature qualifiante.,SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente une activité de cheffe d’entreprise sans sport intensif ou musculature qualifiante. Le score proposé est donc 0.,MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
KL25::céline dufrenoy,KL25,Koh-Lanta : Le Totem Maudit,Céline Dufrenoy,True,41,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,Céline Dufrenoy — 41 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,Le tableau de saison identifie Céline Dufrenoy comme candidat(e) de genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Infirmière,Infirmière,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,Céline Dufrenoy — profession : Infirmière.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,"Le profil documente une profession infirmière, mais pas de pratique sportive intensive ou musculature explicitement qualifiante.",SECONDARY_DATABASE,,,,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Le profil documente une profession infirmière, mais pas de pratique sportive intensive ou musculature explicitement qualifiante. Le score proposé est donc 0.",MEDIUM,COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",ACCEPT_PROPOSAL
