candidate_season_key,season_id,season_name,candidate_name,age_found,age_value,age_source_url,age_source_excerpt,age_source_quality,age_confidence,gender_found,gender_normalized,gender_source_url,gender_source_excerpt,gender_source_quality,gender_confidence,profession_found,profession_raw,profession_normalized,profession_source_url,profession_source_excerpt,profession_source_quality,profession_confidence,sport_evidence_found,explicit_sport_activity,sport_name,sport_frequency,sport_intensity,competition_level,years_of_practice,muscularity_evidence_found,documented_muscular_build,muscularity_evidence_text,physical_source_url_1,physical_source_excerpt_1,physical_source_quality_1,physical_source_url_2,physical_source_excerpt_2,physical_source_quality_2,proposed_physical_score,physical_positive_reason,physical_zero_reason,physical_score_justification,physical_score_confidence,research_status,researcher_notes,manual_reviewer_decision
KL15::charles,KL15,Koh-Lanta : Malaisie,Charles,True,20,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Charles — 20 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Charles,Le profil de Charles emploie une présentation correspondant au genre MALE.,SECONDARY_DATABASE,HIGH,True,Étudiant en architecture,Étudiant en architecture,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Charles — profession : Étudiant en architecture.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Charles,Le profil documente des études d’architecture sans indicateur sportif ou musculaire qualifiant.,SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 20 ans, profession Étudiant en architecture.",SECONDARY_DATABASE,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil documente des études d’architecture sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL15::thierry,KL15,Koh-Lanta : Malaisie,Thierry,True,44,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Thierry — 44 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Thierry,Le profil de Thierry emploie une présentation correspondant au genre MALE.,SECONDARY_DATABASE,HIGH,True,Hypnotiseur,Hypnotiseur,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Thierry — profession : Hypnotiseur.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Thierry,Le profil disponible documente son métier d’hypnotiseur sans pratique sportive intensive ni musculature signalée.,SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 44 ans, profession Hypnotiseur.",SECONDARY_DATABASE,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,Le profil disponible documente son métier d’hypnotiseur sans pratique sportive intensive ni musculature signalée. Le score proposé est donc 0.,MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL15::myriam,KL15,Koh-Lanta : Malaisie,Myriam,True,34,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Myriam — 34 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Myriam,Le profil de Myriam emploie une présentation correspondant au genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Préparatrice en pharmacie,Préparatrice en pharmacie,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Myriam — profession : Préparatrice en pharmacie.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Myriam,"Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe.",SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 34 ans, profession Préparatrice en pharmacie.",SECONDARY_DATABASE,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe. Le score proposé est donc 0.",MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL15::bernard,KL15,Koh-Lanta : Malaisie,Bernard,True,60,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Bernard — 60 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Bernard,Le profil de Bernard emploie une présentation correspondant au genre MALE.,SECONDARY_DATABASE,HIGH,True,Guide nature retraité,Guide nature retraité,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Bernard — profession : Guide nature retraité.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Bernard,"Ancien guide nature, mais le niveau d’activité physique au moment de la saison n’est pas suffisamment documenté.",SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 60 ans, profession Guide nature retraité.",SECONDARY_DATABASE,,,,"Ancien guide nature, mais le niveau d’activité physique au moment de la saison n’est pas suffisamment documenté. Le score reste donc indéterminé.",LOW,PARTIAL,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NEEDS_MORE_RESEARCH
KL15::philippe [ n 5 ],KL15,Koh-Lanta : Malaisie,Philippe [ N 5 ],True,41,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Philippe [ N 5 ] — 41 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Philippe_Bizet,Le profil de Philippe [ N 5 ] emploie une présentation correspondant au genre MALE.,SECONDARY_DATABASE,HIGH,True,Employé dans le traitement des déchets,Employé dans le traitement des déchets,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Philippe [ N 5 ] — profession : Employé dans le traitement des déchets.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Philippe_Bizet,"Le métier peut comporter une composante physique, mais les tâches exactes et leur intensité ne sont pas documentées.",SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 41 ans, profession Employé dans le traitement des déchets.",SECONDARY_DATABASE,,,,"Le métier peut comporter une composante physique, mais les tâches exactes et leur intensité ne sont pas documentées. Le score reste donc indéterminé.",LOW,PARTIAL,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NEEDS_MORE_RESEARCH
KL15::vanessa,KL15,Koh-Lanta : Malaisie,Vanessa,True,37,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Vanessa — 37 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Vanessa,Le profil de Vanessa emploie une présentation correspondant au genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Ostréicultrice,Ostréicultrice,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Vanessa — profession : Ostréicultrice.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Vanessa,Ostréicultrice : métier manuel de terrain directement physique selon la règle méthodologique retenue.,SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 37 ans, profession Ostréicultrice.",SECONDARY_DATABASE,1,DIRECT_PHYSICAL_PROFESSION,,Ostréicultrice : métier manuel de terrain directement physique selon la règle méthodologique retenue. Cet élément satisfait le critère binaire positif.,MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL15::brice [ n 6 ],KL15,Koh-Lanta : Malaisie,Brice [ N 6 ],True,30,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Brice [ N 6 ] — 30 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Brice_Martinet,Le profil de Brice [ N 6 ] emploie une présentation correspondant au genre MALE.,SECONDARY_DATABASE,HIGH,True,Mannequin,Mannequin,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Brice [ N 6 ] — profession : Mannequin.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Brice_Martinet,La profession de mannequin ne suffit pas à établir une musculature ou un entraînement physique intensif documenté.,SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 30 ans, profession Mannequin.",SECONDARY_DATABASE,0,,NO_QUALIFYING_PHYSICAL_INDICATOR,La profession de mannequin ne suffit pas à établir une musculature ou un entraînement physique intensif documenté. Le score proposé est donc 0.,MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL15::ugo [ n 7 ],KL15,Koh-Lanta : Malaisie,Ugo [ N 7 ],True,30,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Ugo [ N 7 ] — 30 ans.,SECONDARY_DATABASE,HIGH,True,MALE,https://survivor.fandom.com/wiki/Ugo_Latriche,Le profil de Ugo [ N 7 ] emploie une présentation correspondant au genre MALE.,SECONDARY_DATABASE,HIGH,True,Fauconnier,Fauconnier,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,Ugo [ N 7 ] — profession : Fauconnier.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Ugo_Latriche,"Le métier de fauconnier peut être actif, mais l’intensité physique réelle et la pratique sportive ne sont pas assez documentées.",SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,"Tableau de saison : 30 ans, profession Fauconnier.",SECONDARY_DATABASE,,,,"Le métier de fauconnier peut être actif, mais l’intensité physique réelle et la pratique sportive ne sont pas assez documentées. Le score reste donc indéterminé.",LOW,PARTIAL,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NEEDS_MORE_RESEARCH
KL17::babeth delettre,KL17,Koh-Lanta : Johor,Babeth Delettre,True,52,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Johor,Babeth Delettre — 52 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Babeth_Delettre,Le profil de Babeth Delettre emploie une présentation correspondant au genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Agricultrice,Agricultrice,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Johor,Babeth Delettre — profession : Agricultrice.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Babeth_Delettre,Agricultrice : métier manuel de terrain directement physique selon la règle méthodologique retenue.,SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Johor,"Tableau de saison : 52 ans, profession Agricultrice.",SECONDARY_DATABASE,1,DIRECT_PHYSICAL_PROFESSION,,Agricultrice : métier manuel de terrain directement physique selon la règle méthodologique retenue. Cet élément satisfait le critère binaire positif.,MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
KL17::marie-anne queniart,KL17,Koh-Lanta : Johor,Marie-Anne Queniart,True,38,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Johor,Marie-Anne Queniart — 38 ans.,SECONDARY_DATABASE,HIGH,True,FEMALE,https://survivor.fandom.com/wiki/Marie-Anne_Queniart,Le profil de Marie-Anne Queniart emploie une présentation correspondant au genre FEMALE.,SECONDARY_DATABASE,HIGH,True,Mère au foyer,Mère au foyer,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Johor,Marie-Anne Queniart — profession : Mère au foyer.,SECONDARY_DATABASE,HIGH,False,,,,,,,False,False,,https://survivor.fandom.com/wiki/Marie-Anne_Queniart,"Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe.",SECONDARY_DATABASE,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Johor,"Tableau de saison : 38 ans, profession Mère au foyer.",SECONDARY_DATABASE,0,,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,"Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe. Le score proposé est donc 0.",MEDIUM,COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,ACCEPT_PROPOSAL
